ensemble_id,symbol,log2FoldChange,pvalue,padj,regulation,source,subject_id,subject_label,property_id,property_label,reference_id,object_id
ENSG00000125733.13,TRIP10,1.17575497964456,6.5349906123028506e-09,1.14717675829844e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125733
ENSG00000167244.12,IGF2,2.05253052406897,7.21204756124603e-09,1.2503998756340598e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000167244
ENSG00000113328.14,CCNG1,0.6325487184216351,7.273719017194559e-09,1.25317915369869e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000113328
ENSG00000124440.11,HIF3A,1.43202269825026,7.317313390771e-09,1.25317915369869e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000124440
ENSG00000205358.3,MT1H,2.00230048086997,7.587083985253109e-09,1.29150562359881e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205358
ENSG00000128713.11,HOXD11,2.8500402030854906,7.83518975511721e-09,1.32570466657817e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000128713
ENSG00000115825.5,PRKD3,0.8047642090896501,8.10838942090538e-09,1.36371457284413e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000115825
ENSG00000116678.14,LEPR,1.4048205518860801,8.932181670830649e-09,1.4844863111752701e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000116678
ENSG00000055208.12,TAB2,0.6477018519518349,9.16284529959674e-09,1.51386374076337e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000055208
ENSG00000135378.3,PRRG4,1.4444741191778898,9.6325643149985e-09,1.58216277143487e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000135378
ENSG00000136872.12,ALDOB,1.1616165268760401,9.73469637388147e-09,1.58964195961168e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000136872
ENSG00000119729.6,RHOQ,0.6619953752575601,9.907346400201809e-09,1.60848345862698e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000119729
ENSG00000178573.6,MAF,0.8276009732924441,1.01645230739725e-08,1.6407526412567e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000178573
ENSG00000101347.7,SAMHD1,0.671379299413775,1.04736485565978e-08,1.66199642378058e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101347
ENSG00000155926.9,SLA,1.1412775260873,1.09732944490462e-08,1.73149955724921e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000155926
ENSG00000153404.9,PLEKHG4B,1.65135142996954,1.1829329172894099e-08,1.8561473099389702e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000153404
ENSG00000142973.8,CYP4B1,2.015968801239,1.2024856064821599e-08,1.87634517940359e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000142973
ENSG00000076248.6,UNG,0.720851642408006,1.2777927002683301e-08,1.98283776643296e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000076248
ENSG00000101342.5,TLDC2,1.01959792768784,1.29426685568123e-08,1.99736665799554e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101342
ENSG00000140181.10,HERC2P2,0.944137189584536,1.3101177151881e-08,2.01078012385181e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000140181
ENSG00000149452.11,SLC22A8,2.55708117807562,1.34312178492987e-08,2.03705926243338e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000149452
ENSG00000117280.8,RAB7L1,0.688263049520631,1.4341088029824499e-08,2.1412290894549303e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000117280
ENSG00000125148.6,MT2A,1.29014937264229,1.4408527002064398e-08,2.1412290894549303e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125148
ENSG00000121966.6,CXCR4,1.44284751080439,1.4732839040987599e-08,2.1779013165485098e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000121966
ENSG00000114638.3,UPK1B,2.61501845396737,1.57475872426732e-08,2.30365876502585e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000114638
ENSG00000244479.2,RP4-798C17.6,1.5793638458611297,1.71970218096008e-08,2.4643507732972303e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000244479
ENSG00000123364.3,HOXC13,2.7809657197521602,1.83018737997699e-08,2.58305680996041e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000123364
ENSG00000011465.12,DCN,1.3941147454260099,1.89238616564363e-08,2.6312599125956797e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000011465
ENSG00000153162.8,BMP6,1.40106646968265,1.97279218184728e-08,2.68818360100761e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000153162
ENSG00000260027.2,HOXB7,2.34691378306514,2.00176705007517e-08,2.70305918920488e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000260027
ENSG00000077942.13,FBLN1,1.1479336922538,2.03347934197212e-08,2.7089324946538298e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000077942
ENSG00000149573.3,MPZL2,1.9912426458247199,2.0350509359203797e-08,2.7089324946538298e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000149573
ENSG00000187079.10,TEAD1,0.7485393006215451,2.01956158192795e-08,2.7089324946538298e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000187079
ENSG00000164188.4,RANBP3L,1.532951301387,2.04923860974378e-08,2.71495117131479e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164188
ENSG00000078399.11,HOXA9,2.7133967968219195,2.3664691256218303e-08,3.0458258760297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000078399
ENSG00000152952.7,PLOD2,0.9165588341453379,2.34198668252383e-08,3.0458258760297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000152952
ENSG00000163220.10,S100A9,2.22309825992882,2.3544918938292003e-08,3.0458258760297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163220
ENSG00000231768.1,RP5-855F14.1,1.45599092405053,2.35272215770354e-08,3.0458258760297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231768
ENSG00000261040.2,CTD-2319I12.1,2.5187438064200802,2.37489182486739e-08,3.0458258760297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261040
ENSG00000180353.6,HCLS1,1.4013086926287999,2.4323959040214504e-08,3.09134406136879e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000180353
ENSG00000147168.8,IL2RG,1.23758596189514,2.6033241238408904e-08,3.2811154591317904e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000147168
ENSG00000155659.9,VSIG4,1.9319962790847098,2.60507974289312e-08,3.2811154591317904e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000155659
ENSG00000101187.11,SLCO4A1,1.4747904556417297,2.7831117384768598e-08,3.4741893066044297e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101187
ENSG00000140832.5,MARVELD3,1.7097854083779698,2.8821820896862798e-08,3.58194019261144e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000140832
ENSG00000164117.8,FBXO8,0.637258341617324,2.9662508037683398e-08,3.67018001433663e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164117
ENSG00000172716.12,SLFN11,1.07477680997931,2.99158503532404e-08,3.6852916178573e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000172716
ENSG00000166292.7,TMEM100,1.2590856188839,3.0389891568727896e-08,3.7273401069469903e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000166292
ENSG00000102554.9,KLF5,1.40887205185462,3.16671069192544e-08,3.85036377506969e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000102554
ENSG00000185112.4,FAM43A,0.7471164965680881,3.34557074103659e-08,4.03292040358346e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185112
ENSG00000106258.9,CYP3A5,1.27865564808123,3.65541155981961e-08,4.35040442714633e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000106258
ENSG00000106333.8,PCOLCE,1.35577895172142,3.69894450350793e-08,4.38363942067625e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000106333
ENSG00000077984.4,CST7,1.75063262570906,3.7258351830269905e-08,4.396955159062149e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000077984
ENSG00000111907.16,TPD52L1,1.02859374842363,3.92249809108858e-08,4.59046682851687e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000111907
ENSG00000076716.7,GPC4,0.940069779387548,4.2358515609536804e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000076716
ENSG00000128610.7,FEZF1,1.79781748414087,4.2380914786311094e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000128610
ENSG00000155850.7,SLC26A2,1.54564896587612,4.174389445170241e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000155850
ENSG00000176387.6,HSD11B2,1.62011939706332,4.1653964343387096e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000176387
ENSG00000249307.1,RP11-438E5.1,1.80833458976432,4.23726589290789e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249307
ENSG00000267745.1,RP11-686D22.8,1.62031433883488,4.2215332145071205e-08,4.774603044495111e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267745
ENSG00000172493.16,AFF1,0.623957403047834,4.2848907178172794e-08,4.7948097845153e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000172493
ENSG00000171860.4,C3AR1,1.5871192551681497,4.31289191252192e-08,4.80699187091282e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000171860
ENSG00000112936.14,C7,1.8811971165907402,4.38660178788416e-08,4.83696222803777e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000112936
ENSG00000171100.10,MTM1,0.6823927270720149,4.37855582635738e-08,4.83696222803777e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000171100
ENSG00000180871.3,CXCR2,2.17277682443882,4.39144575123591e-08,4.83696222803777e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000180871
ENSG00000261589.1,CTC-462L7.1,1.07894193104328,4.4643878433918e-08,4.88640531546244e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261589
ENSG00000034063.9,UHRF1,1.28393576980751,4.615535959006481e-08,5.02467280932616e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000034063
ENSG00000099937.6,SERPIND1,2.2181941154888,4.8291285032594596e-08,5.23690085988604e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000099937
ENSG00000168874.8,ATOH8,1.12782006787112,4.89329501662695e-08,5.2658228786207394e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000168874
ENSG00000185650.8,ZFP36L1,1.21325070874179,4.88896924606609e-08,5.2658228786207394e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185650
ENSG00000177917.6,ARL6IP6,0.716018407375545,5.0210780235929296e-08,5.38271062781124e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000177917
ENSG00000047617.10,ANO2,1.1976444977899399,5.08888609681969e-08,5.42805718411109e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000047617
ENSG00000231486.3,AC096579.7,2.14304534448869,5.10202975257353e-08,5.42805718411109e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231486
ENSG00000110852.4,CLEC2B,1.3198871505365801,5.4489221513683296e-08,5.7752406213389505e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000110852
ENSG00000122862.4,SRGN,1.34243817195725,5.58485099449813e-08,5.85304887621153e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000122862
ENSG00000090376.4,IRAK3,1.17054564597935,5.656638428164201e-08,5.90624548445531e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000090376
ENSG00000179023.7,KLHDC7A,2.56948130663817,5.7186927025735794e-08,5.94892303471052e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000179023
ENSG00000158186.8,MRAS,0.686283509728051,6.06002225319652e-08,6.2119651469171795e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000158186
ENSG00000213144.2,RP11-64B16.2,1.03434814966437,6.0387977222208e-08,6.2119651469171795e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000213144
ENSG00000260549.1,MT1L,1.42341569600349,6.02567882852777e-08,6.2119651469171795e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000260549
ENSG00000165071.10,TMEM71,1.22406583619224,6.11119315571455e-08,6.2416393514383495e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000165071
ENSG00000131873.5,CHSY1,0.768681199685177,6.17754153284827e-08,6.28654380554744e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000131873
ENSG00000164949.3,GEM,1.3993009903515699,6.297745296972169e-08,6.38573184678907e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164949
ENSG00000165895.13,ARHGAP42,1.17585603317976,6.367000827708861e-08,6.4327320952467105e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000165895
ENSG00000138356.9,AOX1,1.59064365922167,6.54839359483815e-08,6.56874038922211e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000138356
ENSG00000143546.5,S100A8,2.1703161162491797,6.546663618606e-08,6.56874038922211e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000143546
ENSG00000159216.13,RUNX1,1.42286349181356,6.60232037103122e-08,6.59926591676704e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000159216
ENSG00000149289.6,ZC3H12C,0.7233708307338509,6.8672206044198e-08,6.81553445640773e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000149289
ENSG00000163694.10,RBM47,1.56161039707219,6.84925164977895e-08,6.81553445640773e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163694
ENSG00000152661.7,GJA1,1.2630842169164198,7.06192340039646e-08,6.9352532359068294e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000152661
ENSG00000107968.5,MAP3K8,1.12990517275299,7.166097178147139e-08,7.013037332495419e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000107968
ENSG00000137693.9,YAP1,1.23098490951682,7.325951993282889e-08,7.14458380678252e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000137693
ENSG00000168566.11,SNRNP48,0.6522945858949171,7.53934648607856e-08,7.32725345171241e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000168566
ENSG00000110172.7,CHORDC1,0.8236174368774279,7.877561048925901e-08,7.62955369590281e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000110172
ENSG00000241399.2,CD302,0.8888709681658991,7.992492485449799e-08,7.71426585700442e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000241399
ENSG00000160862.8,AZGP1,1.52087617161914,8.114425432795231e-08,7.77849375873445e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000160862
ENSG00000170439.5,METTL7B,1.1942905909949901,8.107486608274761e-08,7.77849375873445e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000170439
ENSG00000133639.3,BTG1,0.818163558804886,8.365855655862089e-08,7.99223768048295e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000133639
ENSG00000104447.7,TRPS1,0.891600264662019,8.43966152398762e-08,8.01833936367524e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000104447
ENSG00000166295.4,ANAPC16,0.643746190083556,8.55765701368243e-08,8.04847573218753e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000166295
ENSG00000183019.3,C19orf59,1.80019921031979,8.59665581819439e-08,8.04847573218753e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000183019
ENSG00000267653.1,RP1-193H18.3,1.95032687485935,8.54329690215304e-08,8.04847573218753e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267653
ENSG00000197769.5,MAP1LC3C,1.5214126226620799,9.22810681508127e-08,8.55412000380157e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000197769
ENSG00000124942.9,AHNAK,1.1903732518994798,9.4821995620689e-08,8.73201767540423e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000124942
ENSG00000174032.12,SLC25A30,0.629076029926684,9.726109143496461e-08,8.92736037625441e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000174032
ENSG00000177575.8,CD163,2.12792513508832,9.9759559264406e-08,9.098840850180479e-06,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000177575
